Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Alexis Vega,Guadalajara,LigaMX,26,1,0,12,6,0.09,17,4,8,1589.5,632.5
Alfonso Alvarado,León,LigaMX,23,2,1,25,13,0.08,19,5,4,1102.0,437.0
Alfonso Blanco Antúnez,León,LigaMX,36,0,0,0,0,0,0,0,0,3069.5,2003.5
Alfonso González,Monterrey,LigaMX,29,2,3,30,6,0.15,33,7,18,481.5,442.5
Alfredo Gutierrez,Necaxa,LigaMX,20,0,0,1,0,0.0,2,0,1,2741.0,2003.5
Alfredo Talavera,FC Juárez,LigaMX,41,0,0,0,0,0,3,1,0,2839.5,2003.5
Ali Ávila,Monterrey,LigaMX,20,0,0,2,1,0.0,6,2,2,2248.5,1726.5
Alonso Escoboza,Cruz Azul,LigaMX,30,0,0,2,0,0.0,1,1,0,2638.0,2003.5
Alán Bautista,Pachuca,LigaMX,21,0,0,1,1,0.0,0,0,0,2941.0,1726.5
Alán Montes,Necaxa,LigaMX,23,2,1,54,5,0.17,13,6,5,841.0,452.0
Amaury Escoto,FC Juárez,LigaMX,31,2,0,8,4,0.18,7,1,2,2204.5,475.5
Amaury Morales,Cruz Azul,LigaMX,18,0,0,0,0,0,1,0,0,3069.5,2003.5
Anderson Santamaría,Atlas,LigaMX,32,0,1,19,1,0.0,4,2,3,1416.0,1726.5
Andres Montaño,Mazatlán,LigaMX,21,0,2,29,1,0.0,21,3,9,870.0,1726.5
Andrija Vukčević,FC Juárez,LigaMX,27,1,0,12,1,0.25,7,7,3,1642.5,774.5
André-Pierre Gignac,UANL,LigaMX,38,9,4,24,14,0.16,24,9,10,597.0,163.5
Andrés Colorado,Necaxa,LigaMX,25,0,0,24,0,0.0,7,1,2,1950.0,2003.5
Andrés Gudiño,Cruz Azul,LigaMX,26,0,0,0,1,0.0,0,0,0,3069.5,1726.5
Andrés Iniestra,Atlético,LigaMX,27,0,0,1,0,0,1,0,1,2741.0,2003.5
Andrés Mosquera Guardia,Toluca,LigaMX,33,0,1,62,2,0.0,10,7,6,736.0,1611.5
Andrés Sánchez,Atlético,LigaMX,26,0,0,0,0,0,2,0,0,3069.5,2003.5
Antonio Briseño,Guadalajara,LigaMX,29,1,1,30,3,0.14,5,0,2,1688.0,674.0
Arath Moreno,Necaxa,LigaMX,18,0,0,1,0,0,1,0,1,2741.0,2003.5
Armando González,Guadalajara,LigaMX,20,0,0,0,0,0,0,0,0,3069.5,2003.5
Arnaud Ake,Mazatlán,LigaMX,25,6,1,6,8,0.46,8,1,7,1580.0,155.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0,2,0,0,2941.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0,2,4,0,2474.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0,5,0,0,2941.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0,5,4,0,2474.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0.0,2,0,0,2941.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0.0,2,4,0,2474.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0.0,5,0,0,2941.0,2003.5
Arturo Ortiz,FC Juárez,LigaMX,31,0,0,1,0,0.0,5,4,0,2474.0,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0,2,0,0,2472.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0,2,4,0,2005.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0,5,0,0,2472.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0,5,4,0,2005.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0.0,2,0,0,2472.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0.0,2,4,0,2005.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0.0,5,0,0,2472.5,2003.5
Arturo Ortiz,UNAM,LigaMX,31,0,0,24,0,0.0,5,4,0,2005.5,2003.5
Augusto Lotti,Cruz Azul,LigaMX,27,0,0,1,1,0.0,5,1,3,2343.5,1726.5
Augusto Solari,Atlas,LigaMX,32,1,1,16,3,0.2,7,7,5,1076.5,610.5
Avilés Hurtado,FC Juárez,LigaMX,36,6,3,61,7,0.1,64,12,32,222.0,379.0
Benjamín Galdames,Atlético,LigaMX,22,0,0,1,0,0.0,2,1,1,2511.0,2003.5
Borja Sánchez Laborde,León,LigaMX,27,1,0,23,2,0.17,17,3,6,1576.5,721.5
Braian Romero,Tijuana,LigaMX,32,0,0,0,0,0.0,0,0,0,3069.5,2003.5
Braian Samudio,Necaxa,LigaMX,28,1,0,14,5,0.09,14,6,7,1483.0,661.0
Brayan Angulo,Puebla,LigaMX,34,2,6,88,5,0.13,56,18,22,101.5,493.0
Brian García,Toluca,LigaMX,26,0,0,63,7,0.0,37,26,15,814.0,1392.0
Brian Lozano,Atlas,LigaMX,29,0,2,21,5,0.0,20,8,8,754.5,1437.5
Brian Rodríguez,América,LigaMX,23,4,1,19,9,0.22,44,11,16,748.0,253.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.0,4,0,0,2941.0,1537.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.0,4,1,5,2250.5,1537.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.0,16,0,0,2941.0,1537.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.0,16,1,5,2250.5,1537.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.08,4,0,0,2941.0,1157.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.08,4,1,5,2250.5,1157.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.08,16,0,0,2941.0,1157.0
Brian Rubio,Mazatlán,LigaMX,27,0,0,1,3,0.08,16,1,5,2250.5,1157.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.0,4,0,0,2254.5,1159.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.0,4,1,5,1564.0,1159.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.0,16,0,0,2254.5,1159.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.0,16,1,5,1564.0,1159.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.08,4,0,0,2254.5,779.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.08,4,1,5,1564.0,779.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.08,16,0,0,2254.5,779.0
Brian Rubio,León,LigaMX,27,1,1,10,3,0.08,16,1,5,1564.0,779.0
Bruce El-Mesmari,América,LigaMX,21,0,0,1,0,0.0,0,1,0,2711.0,2003.5
Bryan Colula,Mazatlán,LigaMX,27,1,1,43,3,0.14,26,12,14,554.0,674.0
Bryan Garnica,Necaxa,LigaMX,27,0,3,51,4,0.0,71,35,42,141.0,1480.0
Bryan González,Pachuca,LigaMX,20,3,0,11,7,0.33,10,3,5,1773.5,259.0
Byron Castillo,Pachuca,LigaMX,25,0,0,23,1,0.0,16,6,6,1413.0,1726.5
Camilo Cándido,Cruz Azul,LigaMX,28,0,0,1,0,0,2,0,0,2941.0,2003.5
Camilo Sanvezzo,Querétaro,LigaMX,35,2,0,19,7,0.08,19,6,8,1389.0,538.5
Camilo Vargas,Atlas,LigaMX,34,0,0,0,0,0,6,0,0,3069.5,2003.5
Carlos Acevedo,Santos,LigaMX,27,0,0,0,0,0,3,0,1,2869.5,2003.5
Carlos Alonso Vargas,Cruz Azul,LigaMX,24,0,0,0,0,0,0,1,0,2839.5,2003.5
Carlos Baltazar,Puebla,LigaMX,26,1,1,12,3,0.08,17,6,8,1070.0,779.0
Carlos Felipe Rodríguez,UANL,LigaMX,34,0,0,0,0,0,0,0,0,3069.5,2003.5
Carlos Galicia,Tijuana,LigaMX,19,0,0,0,0,0,1,0,1,2869.5,2003.5
Carlos González Espínola,Tijuana,LigaMX,30,9,1,30,18,0.19,31,7,18,648.0,111.5
Carlos Gutiérrez,UNAM,LigaMX,24,0,0,3,0,0,6,1,4,2188.0,2003.5
Carlos Moreno,Pachuca,LigaMX,25,0,0,0,0,0,5,0,1,2869.5,2003.5
Carlos Orrantía,Toluca,LigaMX,32,0,0,10,1,0.0,5,4,3,1837.0,1726.5
Carlos Robles,Atlas,LigaMX,23,0,0,26,1,0.0,9,2,1,1910.5,1726.5
Carlos Rotondi,Cruz Azul,LigaMX,26,3,1,33,9,0.13,28,6,16,697.5,366.5
Carlos Salcedo,Cruz Azul,LigaMX,30,0,0,45,1,0.0,10,1,3,1713.5,1726.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,8,1,3,1857.5,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,8,0,0,2455.0,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,0,1,3,1857.5,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,0,0,0,2455.0,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,8,1,3,1857.5,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,8,0,0,2455.0,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,0,1,3,1857.5,2003.5
Celso Ortiz,Pachuca,LigaMX,34,0,0,25,0,0.0,0,0,0,2455.0,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,8,1,3,2012.0,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,8,0,0,2609.5,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,0,1,3,2012.0,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,0,0,0,2609.5,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,8,1,3,2012.0,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,8,0,0,2609.5,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,0,1,3,2012.0,2003.5
Celso Ortiz,Monterrey,LigaMX,34,0,0,13,0,0.0,0,0,0,2609.5,2003.5
Charly Rodríguez,Cruz Azul,LigaMX,27,0,1,116,8,0.0,42,16,17,361.0,1377.5
Christian Oliva,FC Juárez,LigaMX,27,0,2,31,4,0.0,27,10,18,473.5,1480.0
Christian Rivera,Tijuana,LigaMX,28,1,0,117,6,0.07,35,5,13,1017.5,671.0
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,1,0.0,10,1,4,2218.0,1726.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,1,0.0,10,3,3,2094.5,1726.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,1,0.0,7,1,4,2218.0,1726.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,1,0.0,7,3,3,2094.5,1726.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,2,0.0,10,1,4,2218.0,1611.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,2,0.0,10,3,3,2094.5,1611.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,2,0.0,7,1,4,2218.0,1611.5
Christian Tabó,Cruz Azul,LigaMX,30,0,0,2,2,0.0,7,3,3,2094.5,1611.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,1,0.0,10,1,4,2077.0,1726.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,1,0.0,10,3,3,1953.5,1726.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,1,0.0,7,1,4,2077.0,1726.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,1,0.0,7,3,3,1953.5,1726.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,2,0.0,10,1,4,2077.0,1611.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,2,0.0,10,3,3,1953.5,1611.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,2,0.0,7,1,4,2077.0,1611.5
Christian Tabó,UNAM,LigaMX,30,0,0,8,2,0.0,7,3,3,1953.5,1611.5
Christopher Trejo,Atlas,LigaMX,24,0,0,7,1,0.0,12,4,7,1736.0,1726.5
Claudio Baeza,Toluca,LigaMX,30,0,0,74,0,0.0,22,4,9,1184.5,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0,1,1,0,2608.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0,1,16,12,1468.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0,18,1,0,2608.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0,18,16,12,1468.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0.0,1,1,0,2608.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0.0,1,16,12,1468.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0.0,18,1,0,2608.0,2003.5
Cristian Calderón,América,LigaMX,26,0,0,3,0,0.0,18,16,12,1468.0,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0,1,1,0,1612.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0,1,16,12,472.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0,18,1,0,1612.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0,18,16,12,472.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0.0,1,1,0,1612.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0.0,1,16,12,472.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0.0,18,1,0,1612.5,2003.5
Cristian Calderón,Guadalajara,LigaMX,26,0,3,27,0,0.0,18,16,12,472.5,2003.5
Cristian González Bautista,Necaxa,LigaMX,25,0,1,7,0,0.0,14,7,6,1209.5,2003.5
Cristian Jiménez,Cruz Azul,LigaMX,21,0,0,2,0,0,0,0,0,2868.0,2003.5
César Bustos,Monterrey,LigaMX,18,0,0,15,1,0.0,7,2,2,1961.5,1726.5
César Garza,Monterrey,LigaMX,18,1,0,6,2,0.17,3,0,0,2766.0,721.5
César Huerta,UNAM,LigaMX,23,8,3,51,15,0.13,77,23,27,166.0,189.5
César López,Necaxa,LigaMX,21,1,0,0,1,0.5,0,0,0,3069.5,723.0
César Sosa,FC Juárez,LigaMX,19,0,0,4,0,0,1,0,0,2819.0,2003.5
Daniel Aceves,Pachuca,LigaMX,22,0,0,0,0,0,0,0,0,3069.5,2003.5
Daniel Aguilar,Puebla,LigaMX,25,0,1,7,1,0.0,10,0,6,1825.0,1726.5
Daniel Alexis Parra,Monterrey,LigaMX,24,0,0,8,1,0.0,2,0,0,2727.0,1726.5
Daniel Armando Ríos,Guadalajara,LigaMX,28,0,0,0,1,0.0,2,0,1,2869.5,1726.5
Daniel Mantilla,Necaxa,LigaMX,27,0,0,4,0,0.0,5,2,2,2199.5,2003.5
Daniel Vázquez,Tijuana,LigaMX,20,0,0,0,1,0.0,3,0,1,2869.5,1726.5
Daniel Álvarez López,Puebla,LigaMX,29,0,2,38,6,0.0,42,24,24,297.0,1409.0
David Terans,Pachuca,LigaMX,29,0,0,29,10,0.0,32,7,15,1104.5,1343.0
Denzell García,FC Juárez,LigaMX,20,1,0,44,5,0.07,27,4,13,1180.5,699.5
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,9,0.13,18,5,7,1137.5,339.0
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,9,0.13,18,0,2,1900.0,339.0
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,9,0.13,4,5,7,1137.5,339.0
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,9,0.13,4,0,2,1900.0,339.0
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,2,0.0,18,5,7,1137.5,1059.5
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,2,0.0,18,0,2,1900.0,1059.5
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,2,0.0,4,5,7,1137.5,1059.5
Diber Cambindo,Cruz Azul,LigaMX,27,4,1,13,2,0.0,4,0,2,1900.0,1059.5
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,9,0.13,18,5,7,1597.5,891.0
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,9,0.13,18,0,2,2360.0,891.0
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,9,0.13,4,5,7,1597.5,891.0
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,9,0.13,4,0,2,2360.0,891.0
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,2,0.0,18,5,7,1597.5,1611.5
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,2,0.0,18,0,2,2360.0,1611.5
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,2,0.0,4,5,7,1597.5,1611.5
Diber Cambindo,Necaxa,LigaMX,27,0,1,0,2,0.0,4,0,2,2360.0,1611.5
Diego Abitia,Atlético,LigaMX,20,0,0,0,0,0,0,0,0,3069.5,2003.5
Diego Barbosa,Tijuana,LigaMX,27,0,2,49,3,0.0,41,19,17,312.0,1537.0
Diego Campillo,FC Juárez,LigaMX,22,1,0,18,3,0.2,8,1,1,2106.5,610.5
Diego Chávez Collins,FC Juárez,LigaMX,28,1,1,25,3,0.05,21,6,12,818.0,820.5
Diego De Buen,Puebla,LigaMX,32,5,1,64,9,0.25,40,10,18,462.0,215.5
Diego Gómez,Necaxa,LigaMX,20,0,1,13,0,0.0,5,1,4,1542.5,2003.5
Diego Lainez,UANL,LigaMX,23,3,2,25,3,0.38,27,7,12,653.5,390.5
Diego Medina,Santos,LigaMX,22,1,0,20,2,0.17,17,7,7,1361.5,721.5
Diego Reyes,UANL,LigaMX,31,0,0,29,0,0.0,6,0,2,2112.5,2003.5
Diego Urtiaga,Atlético,LigaMX,25,0,0,0,0,0.0,3,0,0,3069.5,2003.5
Diego Valdés,América,LigaMX,29,6,2,71,11,0.19,42,19,13,297.0,189.0
Diego Valoyes,FC Juárez,LigaMX,27,1,2,8,1,0.17,14,4,6,1224.5,836.5
Diego Zago,Puebla,LigaMX,21,0,0,3,0,0.0,0,0,0,2838.0,2003.5
Dieter Villalpando,Atlético,LigaMX,32,3,4,143,16,0.09,79,25,35,32.5,351.0
Domingo Blanco,Tijuana,LigaMX,28,1,2,13,1,0.14,34,9,17,718.0,863.5
Duván Vergara,Santos,LigaMX,27,1,3,46,8,0.04,39,16,20,255.0,672.0
Dória,Santos,LigaMX,29,0,0,26,4,0.0,10,3,1,1831.5,1480.0
Edgar López,Toluca,LigaMX,24,4,0,19,6,0.24,29,7,17,1207.5,287.0
Edgar Zaldívar,Atlas,LigaMX,27,0,0,13,2,0.0,9,3,3,1836.0,1611.5
Edson Gutiérrez,Monterrey,LigaMX,27,0,0,1,0,0,0,0,0,2941.0,2003.5
Edson Mata,Mazatlán,LigaMX,20,0,0,0,0,0,0,0,0,3069.5,2003.5
Eduard Bello,Mazatlán,LigaMX,28,2,0,18,6,0.18,31,6,17,1262.5,404.5
Eduardo Aguirre,Atlas,LigaMX,25,2,0,14,6,0.1,15,8,6,1451.5,520.5
Eduardo Armenta,Tijuana,LigaMX,22,0,1,26,0,0.0,13,7,5,944.5,2003.5
Eduardo Salvio,UNAM,LigaMX,33,2,2,60,16,0.05,84,23,40,186.0,462.0
Eduardo Águila,Atlético,LigaMX,21,0,0,6,0,0.0,0,0,0,2766.0,2003.5
Efrain Alvarez,Tijuana,LigaMX,21,0,1,4,0,0.0,2,3,2,1703.5,2003.5
Efraín Orona,Puebla,LigaMX,24,0,0,4,0,0.0,2,0,1,2619.0,2003.5
Elias Montiel,Pachuca,LigaMX,18,0,2,86,2,0.0,36,2,10,738.0,1611.5
Elías Hernández,León,LigaMX,35,0,3,44,4,0.0,35,15,18,313.5,1480.0
Emanuel Gularte,Querétaro,LigaMX,26,2,2,37,5,0.13,19,7,5,747.5,493.0
Emanuel Montejano Arroyo,UNAM,LigaMX,22,0,0,0,0,0,0,0,0,3069.5,2003.5
Emerson Rodríguez,Santos,LigaMX,23,2,2,32,7,0.12,45,14,23,400.5,470.0
Emilio Lara,América,LigaMX,21,0,0,10,0,0,3,2,0,2344.5,2003.5
Emilio Martínez González,Necaxa,LigaMX,20,0,0,41,0,0.0,13,9,5,1227.5,2003.5
Emmanuel Echeverría,Santos,LigaMX,20,0,0,1,0,0,0,0,0,2941.0,2003.5
Erick Gutiérrez,Guadalajara,LigaMX,28,2,0,57,5,0.12,19,4,7,1275.5,515.5
Erick Sánchez,Pachuca,LigaMX,24,4,3,139,13,0.14,70,17,28,96.5,253.5
Erik Lira,Cruz Azul,LigaMX,23,0,0,70,0,0.0,30,4,10,1166.5,2003.5
Esteban Andrada,Monterrey,LigaMX,32,0,0,0,0,0.0,4,0,1,2869.5,2003.5
Ettson Ayon,Querétaro,LigaMX,22,0,1,8,2,0.0,14,2,3,1615.5,1611.5
Eugenio Pizzuto,UANL,LigaMX,21,0,0,2,0,0.0,0,1,0,2638.0,2003.5
Everardo Del Villar,Toluca,LigaMX,18,0,0,6,0,0,2,1,0,2536.0,2003.5
Ezequiel Unsain,Necaxa,LigaMX,28,0,0,0,0,0,1,1,1,2639.5,2003.5
Fabricio Formiliano,Necaxa,LigaMX,31,0,0,1,0,0.0,0,0,0,2941.0,2003.5
Facundo Almada,Mazatlán,LigaMX,25,2,0,61,4,0.17,15,1,6,1541.0,494.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,12,0.09,22,3,9,1255.0,359.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,12,0.09,22,0,0,2254.5,359.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,12,0.09,0,3,9,1255.0,359.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,12,0.09,0,0,0,2254.5,359.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,0,0,22,3,9,1255.0,1451.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,0,0,22,0,0,2254.5,1451.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,0,0,0,3,9,1255.0,1451.5
Facundo Batista,Necaxa,LigaMX,25,4,1,10,0,0,0,0,0,2254.5,1451.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,12,0.09,22,3,9,1941.5,911.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,12,0.09,22,0,0,2941.0,911.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,12,0.09,0,3,9,1941.5,911.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,12,0.09,0,0,0,2941.0,911.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,0,0,22,3,9,1941.5,2003.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,0,0,22,0,0,2941.0,2003.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,0,0,0,3,9,1941.5,2003.5
Facundo Batista,Querétaro,LigaMX,25,0,0,1,0,0,0,0,0,2941.0,2003.5
Facundo Waller,Puebla,LigaMX,26,0,0,5,0,0.0,5,2,1,2271.5,2003.5
Federico Lértora,Querétaro,LigaMX,33,1,1,75,4,0.06,28,9,14,499.5,756.0
Federico Mancuello,Puebla,LigaMX,34,1,1,22,3,0.14,12,6,7,962.0,674.0
Federico Pereira,Toluca,LigaMX,23,1,0,1,1,0.25,2,0,0,2941.0,774.5
Federico Viñas,León,LigaMX,25,6,1,16,16,0.17,28,2,11,1195.0,164.0
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,0,0,1,0,0,2941.0,2003.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,0,0,1,4,3,2106.5,2003.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,0,0,17,0,0,2941.0,2003.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,0,0,17,4,3,2106.5,2003.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,5,0.17,1,0,0,2941.0,925.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,5,0.17,1,4,3,2106.5,925.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,5,0.17,17,0,0,2941.0,925.5
Fernando Arce Jr.,Puebla,LigaMX,27,0,0,1,5,0.17,17,4,3,2106.5,925.5
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,0,0,1,0,0,2323.5,1530.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,0,0,1,4,3,1489.0,1530.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,0,0,17,0,0,2323.5,1530.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,0,0,17,4,3,1489.0,1530.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,5,0.17,1,0,0,2323.5,452.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,5,0.17,1,4,3,1489.0,452.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,5,0.17,17,0,0,2323.5,452.0
Fernando Arce Jr.,Necaxa,LigaMX,27,2,0,43,5,0.17,17,4,3,1489.0,452.0
Fernando Beltrán,Guadalajara,LigaMX,25,3,0,109,7,0.15,44,21,15,765.5,374.5
Fernando González,UANL,LigaMX,22,0,0,5,0,0.0,2,0,1,2598.5,2003.5
Fernando Gorriarán,UANL,LigaMX,29,0,3,71,4,0.0,48,15,30,175.0,1480.0
Fernando Madrigal,Tijuana,LigaMX,32,5,0,50,15,0.16,34,6,11,1096.0,207.5
Fernando Navarro Morán,Toluca,LigaMX,34,0,0,7,0,0.0,2,1,0,2512.0,2003.5
Fernando Ordóñez,UANL,LigaMX,22,0,0,8,1,0.0,2,3,1,2121.0,1726.5
Fernando Ovelar,Pachuca,LigaMX,20,0,0,2,0,0,2,0,0,2868.0,2003.5
Fernando Rubén González,Guadalajara,LigaMX,29,0,1,57,1,0.0,23,7,6,749.0,1726.5
Fernando Tapia Méndez,Querétaro,LigaMX,22,0,0,0,0,0,5,0,2,2777.0,2003.5
Fidel Ambríz,León,LigaMX,20,1,0,37,6,0.05,23,5,12,1192.5,692.5
Francisco Antonio Figueroa,Pachuca,LigaMX,24,0,0,11,1,0.0,9,7,6,1524.5,1726.5
Francisco Contreras,Tijuana,LigaMX,24,0,0,43,1,0.0,26,8,13,1016.0,1726.5
Francisco Eduardo Venegas,Mazatlán,LigaMX,25,2,0,22,4,0.25,10,5,2,1679.0,432.5
Francisco Nevarez,FC Juárez,LigaMX,23,0,0,2,0,0,3,1,2,2345.5,2003.5
Francisco Sebastián Córdova,UANL,LigaMX,26,0,2,30,8,0.0,25,10,11,568.0,1377.5
Franco Fagúndez,Santos,LigaMX,23,0,1,4,0,0.0,5,0,3,2034.5,2003.5
Félix Torres Caicedo,Santos,LigaMX,27,5,0,45,6,0.29,10,0,5,1850.5,241.0
Gabriel Carabajal,Puebla,LigaMX,32,0,1,9,0,0.0,3,1,1,1858.5,2003.5
Gabriel Fernández,Cruz Azul,LigaMX,29,0,0,1,0,0.0,1,0,0,2941.0,2003.5
Gabriel Fernández,Cruz Azul,LigaMX,29,0,0,1,0,0.0,1,7,17,1621.0,2003.5
Gabriel Fernández,Cruz Azul,LigaMX,29,0,0,1,0,0.0,40,0,0,2941.0,2003.5
Gabriel Fernández,Cruz Azul,LigaMX,29,0,0,1,0,0.0,40,7,17,1621.0,2003.5
